question_id,status,message,gt_message
AQ0240,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R115591>	""VPN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123293>	""CURL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123322>	""SAC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124890>	""C51 noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124891>	""Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124892>	""Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124894>	""Prior noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124895>	""Prior hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124897>	""DDQN (tuned) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124898>	""DDQN (tuned) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124900>	""DDQN+Pop-Art noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124902>	""Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124908>	""DQN noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124911>	""DQN hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124912>	""A2C + SIL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124913>	""A3C FF hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124914>	""A3C FF (1 day) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124919>	""Prior+Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124921>	""A3C LSTM hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124922>	""Prior+Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124932>	""FQF""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124948>	""MFEC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124950>	""Rainbow""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R115591>	""VPN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123293>	""CURL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123322>	""SAC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124890>	""C51 noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124891>	""Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124892>	""Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124894>	""Prior noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124895>	""Prior hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124897>	""DDQN (tuned) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124898>	""DDQN (tuned) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124900>	""DDQN+Pop-Art noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124902>	""Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124908>	""DQN noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124911>	""DQN hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124912>	""A2C + SIL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124913>	""A3C FF hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124914>	""A3C FF (1 day) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124919>	""Prior+Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124921>	""A3C LSTM hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124922>	""Prior+Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124932>	""FQF""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124948>	""MFEC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124950>	""Rainbow""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2292,SUCCESS,"?code
""https://github.com/BY571/DQN-Atari-Agents""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/chainer/chainerrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/eric-yim/fin_map""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/Horizon""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/ReAgent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/guillaumeboniface/bananaland""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Kchu/DeepRL_CK""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kochlisGit/autonomous-vehicles-agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/dist-rl-tf2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/DistRL-TensorFlow2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NervanaSystems/coach""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/parilo/gym_bipedal_walker_v2_solution""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PierreAlexSW/distributional_rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/pihey1995/DistributionalRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Remtasya/DDPG-Actor-Critic-Reinforcement-Learning-Reacher-Environment""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shuli0808/DQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Stable-Baselines-Team/stable-baselines3-contrib""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/BY571/DQN-Atari-Agents""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/chainer/chainerrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/eric-yim/fin_map""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/Horizon""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/ReAgent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/guillaumeboniface/bananaland""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Kchu/DeepRL_CK""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kochlisGit/autonomous-vehicles-agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/dist-rl-tf2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/DistRL-TensorFlow2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NervanaSystems/coach""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/parilo/gym_bipedal_walker_v2_solution""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PierreAlexSW/distributional_rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/pihey1995/DistributionalRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Remtasya/DDPG-Actor-Critic-Reinforcement-Learning-Reacher-Environment""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shuli0808/DQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Stable-Baselines-Team/stable-baselines3-contrib""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1980,NULL,null,"?code
""https://github.com/abduallahmohamed/MCRM""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/anandharaju/Basic_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ashishpatel26/tcn-keras-Examples""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Baichenjia/Tensorflow-TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/csteinmetz1/ronn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/DevonFulcher/CryptoPricePredictor""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/IndicoDataSolutions/finetune""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jakeret/tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jxz542189/TCN_classification""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/khappiya/rnn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/linxi159/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/locuslab/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MChen9/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mhjabreel/CharCnn_Keras""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Nic5472K/FriendsOOGroup_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/patHutchings/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/philipperemy/keras-tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ShotDownDiane/tcn-master""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Songweiping/TCN-TF""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sucheta19/Text-Classification-Using-CNN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/XiaowanLi2018/TimeSeriesPrediction_BasedOnCNN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/YuanTingHsieh/TF_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/keras-tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/pytorch_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/TensorFlow_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/Tensorflow-TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zll1996/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ZTianle/keras-tcn-solar""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1994,SUCCESS,"?code
""https://github.com/AndrewSukhobok95/DL_GraphEntity_project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/truthless11/HRL-RE""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/AndrewSukhobok95/DL_GraphEntity_project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/truthless11/HRL-RE""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0452,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129608>	""Domain-Specific Language Model Pretraining for Biomedical Natural Language Processing""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129608>	""Domain-Specific Language Model Pretraining for Biomedical Natural Language Processing""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0863,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0678,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R135186>	""AxCell: Automatic Extraction of Results from Machine Learning Papers""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1214,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>	""93.42""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0888,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1273,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""9646.0""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2008,SUCCESS,"?code
""https://github.com/thunlp/DocRED""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/thunlp/DocRED""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1267,SUCCESS,"?metric	?value
<http://orkg.org/orkg/resource/R119875>	""3""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""3""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0409,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129331>	""Generalizing Natural Language Analysis through Span-relation Representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129569>	""A General Framework for Information Extraction using Dynamic Span Graphs""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129331>	""Generalizing Natural Language Analysis through Span-relation Representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129569>	""A General Framework for Information Extraction using Dynamic Span Graphs""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0435,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129926>	""Generating Long Sequences with Sparse Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129926>	""Generating Long Sequences with Sparse Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1059,NULL,null,null
AQ1105,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>	""39.2""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""25.87""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2418,SUCCESS,"?code
""https://github.com/davda54/sam""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/google-research/sam""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jannoshh/simple-sam""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Janus-Shiau/SAM-tf2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/moskomule/sam.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/Sharpness-Aware-Minimization-TensorFlow""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/davda54/sam""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/google-research/sam""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jannoshh/simple-sam""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Janus-Shiau/SAM-tf2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/moskomule/sam.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/Sharpness-Aware-Minimization-TensorFlow""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0233,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124688>	""PEGASUS""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2342,SUCCESS,"?code
""https://github.com/bonniesjli/DQN_SR""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mcmachado/count_based_exploration_sr""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/bonniesjli/DQN_SR""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mcmachado/count_based_exploration_sr""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1878,SUCCESS,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R123467>	""Habitat 2020 Point Nav test-std""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123476>	""Habitat 2020 Object Nav test-std""^^<http://www.w3.org/2001/XMLSchema#string>
","?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R123467>	""Habitat 2020 Point Nav test-std""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123476>	""Habitat 2020 Object Nav test-std""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1844,NULL,null,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R206124>	""ACL-ARC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R206159>	""SciCite""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1475,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R117327>	""GPT-3 175B (Few-Shot)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1449,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119139>	""XLNet""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0964,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0970,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124949>	""Best Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124949>	""Best Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0958,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0756,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119433>	""Error""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119433>	""Error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0742,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2380,NULL,null,"?code
""https://github.com/adrianphoulady/weighted-tsetlin-machine-cpp""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/anon767/TsetlinMachine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/fast-tsetlin-machine-in-cuda-with-imdb-demo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/fast-tsetlin-machine-with-mnist-demo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/pyTsetlinMachine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/PyTsetlinMachineCUDA""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/pyTsetlinMachineMT""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/pyTsetlinMachineParallel""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/regression-tsetlin-machine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/TextUnderstandingTsetlinMachine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/TsetlinMachine""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cair/TsetlinMachineC""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jcriddle4/tsetlin_rust_mnist""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zdx3578/pyTsetlinMachine""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1689,SUCCESS,"?model	?model_lbl
	
","?model	?model_lbl
<http://orkg.org/orkg/resource/R124922>	""Prior+Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0554,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131303>	""Neural Architecture Transfer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134508>	""Big Transfer (BiT): General Visual Representation Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134578>	""An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134633>	""Incorporating Convolution Designs into Visual Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134924>	""Sharpness-Aware Minimization for Efficiently Improving Generalization""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134962>	""CvT: Introducing Convolutions to Vision Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135097>	""Sequential Random Network for Fine-grained Image Classification""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1886,SUCCESS,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R125988>	""SciCite""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R125991>	""ACL-ARC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R206124>	""ACL-ARC""^^<http://www.w3.org/2001/XMLSchema#string>
","?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R125988>	""SciCite""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R125991>	""ACL-ARC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R206124>	""ACL-ARC""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1931,NULL,null,null
